crime_id,entity,entity_classification
68ec80fa683a082bd6656bef,20biib,intermediate
68ec80fa683a082bd6656bef,20,small
68eccc7cf60ed78b622efcdc,8b,intermediate
68eccc7cf60ed78b622efcdc,8,small
68eccc7cf60ed78b622efcdc,20ai,cultivation
68eccc7cf60ed78b622efcdc,20,small
68ece099d30cf24de5c1927a,8c,small
68ece099d30cf24de5c1927a,20biic,commercial
68ece099d30cf24de5c1927a,20,small
68ece099d30cf24de5c1927a,27a,small
68ece099d30cf24de5c1927a,29,small
68ed1b2c82356722e67e8083,8c,small
68ed1b2c82356722e67e8083,20biia,small
68ed1b2c82356722e67e8083,20,small
68ed1b2c82356722e67e8083,27b,small
68ed1b2c82356722e67e8083,27,small
68ed21e35079fe2e2a09c851,8c,small
68ed21e35079fe2e2a09c851,20biia,small
68ed21e35079fe2e2a09c851,20,small
68ed3bc4ab5a366fd6f7e373,20biia,small
68ed3bc4ab5a366fd6f7e373,20,small
68ed3bc4ab5a366fd6f7e373,27b,small
68ed3bc4ab5a366fd6f7e373,27,small
68ed4046c549055acbe83746,8c,small
68ed4046c549055acbe83746,20biia,small
68ed4046c549055acbe83746,20,small
68ed67e16f585d70130c0b4a,20biib,intermediate
68ed67e16f585d70130c0b4a,20,small
68ee052d908c746fb08db94d,8b,intermediate
68ee052d908c746fb08db94d,8,small
68ee052d908c746fb08db94d,20ai,cultivation
68ee052d908c746fb08db94d,20,small
68ee3f96e3add455d4bcc0c0,8c,small
68ee3f96e3add455d4bcc0c0,20biia,small
68ee3f96e3add455d4bcc0c0,20,small
68ee3f96e3add455d4bcc0c0,27b,small
68ee3f96e3add455d4bcc0c0,27,small
68ee57db6f585d932571a2c5,8c,small
68ee57db6f585d932571a2c5,20biia,small
68ee57db6f585d932571a2c5,20,small
68ee57db6f585d932571a2c5,27b,small
68ee57db6f585d932571a2c5,27,small
68ee6c23c54905c32744b040,8c,small
68ee6c23c54905c32744b040,20biic,commercial
68ee6c23c54905c32744b040,20,small
68ee6c23c54905c32744b040,27a,small
68ee6c23c54905c32744b040,27,small
68ee778f5079fef0e2677c16,8c,small
68ee778f5079fef0e2677c16,20biib,intermediate
68ee778f5079fef0e2677c16,20,small
68ee8335ab5a36e3675b3393,8c,small
68ee8335ab5a36e3675b3393,20biia,small
68ee8335ab5a36e3675b3393,20,small
68ee9f90d64ad8fefe4536b3,8c,small
68ee9f90d64ad8fefe4536b3,20biic,commercial
68ee9f90d64ad8fefe4536b3,20,small
68ef4b3b8bedf71ee23d2593,27b,small
68ef4b3b8bedf71ee23d2593,27,small
68ef5e5f45a806b21175eec7,8c,small
68ef5e5f45a806b21175eec7,20biia,small
68ef5e5f45a806b21175eec7,20,small
68ef5e5f45a806b21175eec7,27b,small
68ef5e5f45a806b21175eec7,27,small
68ef998545a8067802903fd2,8c,small
68ef998545a8067802903fd2,20biia,small
68ef998545a8067802903fd2,20,small
68efa501e3add4280d08511b,8c,small
68efa501e3add4280d08511b,20biic,commercial
68efa501e3add4280d08511b,20,small
68efb27745a80627c6947f59,8c,small
68efb27745a80627c6947f59,20biia,small
68efb27745a80627c6947f59,20,small
68efb27745a80627c6947f59,27,small
68efbc7c6f585d9ab4b20ec2,8c,small
68efbc7c6f585d9ab4b20ec2,20biia,small
68efbc7c6f585d9ab4b20ec2,20,small
68efc83dab5a361eb5aa526f,20biia,small
68efc83dab5a361eb5aa526f,20,small
68efc83dab5a361eb5aa526f,27b,small
68efc83dab5a361eb5aa526f,27,small
68efca22d64ad8e191896963,8c,small
68efca22d64ad8e191896963,20biia,small
68efca22d64ad8e191896963,20,small
68efca22d64ad8e191896963,27,small
68eff2226f585dc1e2b59590,8c,small
68eff2226f585dc1e2b59590,20biia,small
68eff2226f585dc1e2b59590,20,small
68eff2226f585dc1e2b59590,27b,small
68eff2226f585dc1e2b59590,27,small
68effb77c54905c50282b02d,20biia,small
68effb77c54905c50282b02d,20,small
68f00543c54905042482b995,8c,small
68f00543c54905042482b995,20biia,small
68f00543c54905042482b995,20,small
68f00543c54905042482b995,27b,small
68f00543c54905042482b995,27,small
68f07cdec549051fe8883c44,8c,small
68f07cdec549051fe8883c44,20ai,cultivation
68f07cdec549051fe8883c44,20,small
68f07cdec549051fe8883c44,27b,small
68f07cdec549051fe8883c44,27,small
68f08185f60ed72e9e02d812,8c,small
68f08185f60ed72e9e02d812,20biia,small
68f08185f60ed72e9e02d812,20,small
68f08185f60ed72e9e02d812,27b,small
68f08185f60ed72e9e02d812,27,small
68f09957c549055a6da326f3,8c,small
68f09957c549055a6da326f3,20biib,intermediate
68f09957c549055a6da326f3,20,small
68f0b63aab5a3642d9edf1f4,3314,small
68f0b63aab5a3642d9edf1f4,331,small
68f0b63aab5a3642d9edf1f4,4,small
68f0b63aab5a3642d9edf1f4,305,small
68f0b63aab5a3642d9edf1f4,27,small
68f0ba0e5079fe4799e414cd,8c,small
68f0ba0e5079fe4799e414cd,20biia,small
68f0ba0e5079fe4799e414cd,20,small
68f0ba0e5079fe4799e414cd,27,small
68f0c0896f585d0fb1f57191,8c,small
68f0c0896f585d0fb1f57191,20biia,small
68f0c0896f585d0fb1f57191,20,small
68f0c58f823567f5415af82f,8c,small
68f0c58f823567f5415af82f,20ai,cultivation
68f0c58f823567f5415af82f,20,small
68f0c58f823567f5415af82f,27b,small
68f0c58f823567f5415af82f,27,small
68f0cbbce3add43929634416,8c,small
68f0cbbce3add43929634416,20biia,small
68f0cbbce3add43929634416,20,small
68f0f0235079fead9f1d6fbb,8c,small
68f0f0235079fead9f1d6fbb,20biia,small
68f0f0235079fead9f1d6fbb,20,small
68f101cb6f585d10092178bd,8c,small
68f101cb6f585d10092178bd,20biia,small
68f101cb6f585d10092178bd,20,small
68f10917908c74a31e5fd418,8c,small
68f10917908c74a31e5fd418,20biia,small
68f10917908c74a31e5fd418,20,small
68f10917908c74a31e5fd418,27b,small
68f10917908c74a31e5fd418,27,small
68f11069e3add442e791452e,8c,small
68f11069e3add442e791452e,20biia,small
68f11069e3add442e791452e,20,small
68f11069e3add442e791452e,27b,small
68f11069e3add442e791452e,27,small
68f11bc5d30cf25cfde8f1af,8c,small
68f11bc5d30cf25cfde8f1af,20iia,small
68f11bc5d30cf25cfde8f1af,20,small
68f11bc5d30cf25cfde8f1af,27b,small
68f11bc5d30cf25cfde8f1af,27,small
68f11cb88235673abb89f6b3,27b,small
68f11cb88235673abb89f6b3,27,small
68f14ba3c549050686eb04bc,8c,small
68f14ba3c549050686eb04bc,20biia,small
68f14ba3c549050686eb04bc,20,small
68f14ba3c549050686eb04bc,27b,small
68f14ba3c549050686eb04bc,27,small
68f14bb4e3add40c76944fa1,8c,small
68f14bb4e3add40c76944fa1,20biib,intermediate
68f14bb4e3add40c76944fa1,20,small
68f153835079fed37a2a0a88,8c,small
68f153835079fed37a2a0a88,20biia,small
68f153835079fed37a2a0a88,20,small
68f153835079fed37a2a0a88,27,small
68f19e54f60ed7d6e56c6f1f,8c,small
68f19e54f60ed7d6e56c6f1f,20biia,small
68f19e54f60ed7d6e56c6f1f,20,small
68f19e54f60ed7d6e56c6f1f,27a,small
68f19e54f60ed7d6e56c6f1f,27,small
68f1dd5ee3add4242faf192a,8c,small
68f1dd5ee3add4242faf192a,20biia,small
68f1dd5ee3add4242faf192a,20,small
68f1dd5ee3add4242faf192a,27b,small
68f1dd5ee3add4242faf192a,27,small
68f1f64bd30cf224d018ed90,8c,small
68f1f64bd30cf224d018ed90,20biic,commercial
68f1f64bd30cf224d018ed90,20,small
68f1f64bd30cf224d018ed90,27b,small
68f1f64bd30cf224d018ed90,78,small
68f21e60ab5a36bc446c729b,8c,small
68f21e60ab5a36bc446c729b,20biib,intermediate
68f21e60ab5a36bc446c729b,20,small
68f21e60ab5a36bc446c729b,27,small
68f2214af60ed7e7dfa59960,8c,small
68f2214af60ed7e7dfa59960,27,small
68f2559fc5490534074997da,27b,small
68f2730c6f585d50788f555c,8b,intermediate
68f2730c6f585d50788f555c,8,small
68f2730c6f585d50788f555c,20ai,cultivation
68f2730c6f585d50788f555c,20,small
68f27a958bedf7cb663c5e56,8b,intermediate
68f27a958bedf7cb663c5e56,8,small
68f27a958bedf7cb663c5e56,20ai,cultivation
68f27a958bedf7cb663c5e56,20,small
68f27ea28bedf712723c6a6c,8c,small
68f27ea28bedf712723c6a6c,20biia,small
68f27ea28bedf712723c6a6c,20,small
68f27ea28bedf712723c6a6c,27b,small
68f27ea28bedf712723c6a6c,27,small
68f2804c5079fe5822808946,8b,intermediate
68f2804c5079fe5822808946,8,small
68f2804c5079fe5822808946,20ai,cultivation
68f2804c5079fe5822808946,20,small
68f2885e908c7440e7b62fcb,8c,small
68f2885e908c7440e7b62fcb,20ai,cultivation
68f2885e908c7440e7b62fcb,20,small
68f2885e908c7440e7b62fcb,27b,small
68f2885e908c7440e7b62fcb,27,small
68f28cc7d30cf278e74c43c8,8c,small
68f28cc7d30cf278e74c43c8,20ai,cultivation
68f28cc7d30cf278e74c43c8,20,small
68f28cc7d30cf278e74c43c8,27b,small
68f28cc7d30cf278e74c43c8,27,small
68f28ed38bedf726d43c9909,8c,small
68f28ed38bedf726d43c9909,20ai,cultivation
68f28ed38bedf726d43c9909,20,small
68f28ed38bedf726d43c9909,27b,small
68f28ed38bedf726d43c9909,27,small
68f2b5518235677a3bd166ee,27b,small
68f2b5518235677a3bd166ee,27,small
68f2b5518235677a3bd166ee,8c,small
68f2b5518235677a3bd166ee,20biia,small
68f2b5518235677a3bd166ee,20,small
68f32d4ed30cf22bd35a96e1,8b,intermediate
68f32d4ed30cf22bd35a96e1,8,small
68f32d4ed30cf22bd35a96e1,20ai,cultivation
68f32d4ed30cf22bd35a96e1,20,small
68f347db6f585d8020b48cb1,27b,small
68f347db6f585d8020b48cb1,27,small
68f348b845a8060f7e6e8e9b,8c,small
68f348b845a8060f7e6e8e9b,20biia,small
68f348b845a8060f7e6e8e9b,20,small
68f36ca9ab5a363603b6ab83,8c,small
68f36ca9ab5a363603b6ab83,20biib,intermediate
68f36ca9ab5a363603b6ab83,20,small
68f373feab5a36d774b9d0b1,8c,small
68f373feab5a36d774b9d0b1,20biib,intermediate
68f373feab5a36d774b9d0b1,20,small
68f3765cf60ed7e543da61b1,8c,small
68f3765cf60ed7e543da61b1,27b,small
68f3765cf60ed7e543da61b1,27,small
68f3905de3add477a40da533,8c,small
68f3905de3add477a40da533,20biia,small
68f3905de3add477a40da533,20,small
68f3b6ca45a806893b7f8cf3,8c,small
68f3b6ca45a806893b7f8cf3,20ai,cultivation
68f3b6ca45a806893b7f8cf3,20,small
68f3b6ca45a806893b7f8cf3,20ba,small
68f3eb5ac5490536f88f046a,8c,small
68f3eb5ac5490536f88f046a,20biib,intermediate
68f3eb5ac5490536f88f046a,20,small
68f440e645a806367883dfd7,20biia,small
68f440e645a806367883dfd7,20,small
68f478c6ab5a36c1cfd1dff3,8c,small
68f478c6ab5a36c1cfd1dff3,20biic,commercial
68f478c6ab5a36c1cfd1dff3,20,small
68f479de6f585d7cbdd0cabc,3102,small
68f479de6f585d7cbdd0cabc,310,small
68f479de6f585d7cbdd0cabc,2,small
68f479de6f585d7cbdd0cabc,1262,small
68f479de6f585d7cbdd0cabc,126,small
68f479de6f585d7cbdd0cabc,1181,small
68f479de6f585d7cbdd0cabc,118,small
68f479de6f585d7cbdd0cabc,1,small
68f479de6f585d7cbdd0cabc,292,small
68f479de6f585d7cbdd0cabc,111,small
68f479de6f585d7cbdd0cabc,1894,small
68f479de6f585d7cbdd0cabc,189,small
68f479de6f585d7cbdd0cabc,4,small
68f479de6f585d7cbdd0cabc,190,small
68f479de6f585d7cbdd0cabc,25,small
68f479de6f585d7cbdd0cabc,1b,intermediate
68f479de6f585d7cbdd0cabc,27,small
68f4ed36f60ed7ccacf1f098,27b,small
68f4ed36f60ed7ccacf1f098,27,small
68f4ed36f60ed7ccacf1f098,8c,small
68f4ed36f60ed7ccacf1f098,20biib,intermediate
68f4ed36f60ed7ccacf1f098,20,small
68f4eec3ab5a366904deaf1b,8c,small
68f4eec3ab5a366904deaf1b,20biia,small
68f4eec3ab5a366904deaf1b,20,small
68f4eec3ab5a366904deaf1b,27,small
68f4fa66d30cf218688d62c6,27,small
68f5c7aef60ed7258afd4815,3032,small
68f5c7aef60ed7258afd4815,303,small
68f5c7aef60ed7258afd4815,2,small
68f5c7aef60ed7258afd4815,27b,small
68f5c7aef60ed7258afd4815,27,small
68f5cd61908c745031051932,8c,small
68f5cd61908c745031051932,22c,commercial
68f5cd61908c745031051932,22,small
68f5cd61908c745031051932,27,small
68f5cd61908c745031051932,29,small
68f6332a6f585d8e28eb2b7c,8c,small
68f6332a6f585d8e28eb2b7c,20biia,small
68f6332a6f585d8e28eb2b7c,20,small
68f6332a6f585d8e28eb2b7c,27b,small
68f6332a6f585d8e28eb2b7c,27,small
68f71119d30cf2258fa71667,22c,commercial
68f71119d30cf2258fa71667,22,small
68f71119d30cf2258fa71667,27a,small
68f71119d30cf2258fa71667,27,small
68f71119d30cf2258fa71667,29,small
68f787445079fec1902c2297,8c,small
68f787445079fec1902c2297,20biia,small
68f787445079fec1902c2297,20,small
68f7c424ab5a36f1613e9d92,8b,intermediate
68f7c424ab5a36f1613e9d92,8,small
68f7c424ab5a36f1613e9d92,20ai,cultivation
68f7c424ab5a36f1613e9d92,20,small
68f84c94ab5a36d9d2456613,8c,small
68f84c94ab5a36d9d2456613,20biia,small
68f84c94ab5a36d9d2456613,20,small
68f84c94ab5a36d9d2456613,27a,small
68f84c94ab5a36d9d2456613,27,small
68f85eefe3add4dd2e705670,8c,small
68f85eefe3add4dd2e705670,20biia,small
68f85eefe3add4dd2e705670,20,small
68f85eefe3add4dd2e705670,27b,small
68f85eefe3add4dd2e705670,27,small
68f8be5f45a8062b9c080906,8c,small
68f8be5f45a8062b9c080906,20biib,intermediate
68f8be5f45a8062b9c080906,20,small
68f8e55dab5a361b407f691b,20biib,intermediate
68f8e55dab5a361b407f691b,20,small
68f8f1c245a8060ec710f68c,8c,small
68f8f1c245a8060ec710f68c,20ai,cultivation
68f8f1c245a8060ec710f68c,20,small
68f8f1c245a8060ec710f68c,27b,small
68f8f1c245a8060ec710f68c,27,small
68f8fe316f585d880365bdde,8c,small
68f8fe316f585d880365bdde,20biia,small
68f8fe316f585d880365bdde,20,small
68f900e1ab5a361f4b830c22,27b,small
68f900e1ab5a361f4b830c22,27,small
68f906858bedf7f2662cb11a,8c,small
68f906858bedf7f2662cb11a,20biia,small
68f906858bedf7f2662cb11a,20,small
68f91755823567c3758eebdb,8c,small
68f91755823567c3758eebdb,20biia,small
68f91755823567c3758eebdb,20,small
68f9323245a8066c1815730c,8c,small
68f9323245a8066c1815730c,20biia,small
68f9323245a8066c1815730c,20,small
68f9323245a8066c1815730c,27b,small
68f9323245a8066c1815730c,27,small
68f93b1ae3add410f7a500f0,8c,small
68f93b1ae3add410f7a500f0,20biia,small
68f93b1ae3add410f7a500f0,20,small
68f93b1ae3add410f7a500f0,27b,small
68f93b1ae3add410f7a500f0,27,small
68f9a0cae3add46883aa1d91,8c,small
68f9a0cae3add46883aa1d91,20biic,commercial
68f9a0cae3add46883aa1d91,20,small
68f9a0cae3add46883aa1d91,27a,small
68f9a0cae3add46883aa1d91,27,small
68f9a0cae3add46883aa1d91,29,small
68f9dfb6e3add4dc03c41f1f,8c,small
68f9dfb6e3add4dc03c41f1f,20biia,small
68f9dfb6e3add4dc03c41f1f,20,small
68f9e9ee8bedf71c4651f441,8c,small
68f9e9ee8bedf71c4651f441,20ai,cultivation
68f9e9ee8bedf71c4651f441,20,small
68f9f591908c744391ace229,8c,small
68f9f591908c744391ace229,20biia,small
68f9f591908c744391ace229,20,small
68fa0efc6f585d6ad98f985f,8b,intermediate
68fa0efc6f585d6ad98f985f,20a,cultivation
68fa0efc6f585d6ad98f985f,20bi,intermediate
68fa0efc6f585d6ad98f985f,20,small
68fa32e4c5490532535e6504,8c,small
68fa32e4c5490532535e6504,20biic,commercial
68fa32e4c5490532535e6504,20,small
68fa32e4c5490532535e6504,111,small
68fa370f45a806fa3e5cc131,22b,intermediate
68fa370f45a806fa3e5cc131,22,small
68fa480eab5a3681dbc69621,8b,intermediate
68fa480eab5a3681dbc69621,8,small
68fa480eab5a3681dbc69621,20ai,cultivation
68fa480eab5a3681dbc69621,20,small
68fa480eab5a3681dbc69621,27b,small
68fa480eab5a3681dbc69621,27,small
68fa609f5079fe5207adf867,8b,intermediate
68fa609f5079fe5207adf867,8,small
68fa609f5079fe5207adf867,20ai,cultivation
68fa609f5079fe5207adf867,20,small
68fa690345a80624225ee26d,8c,small
68fa690345a80624225ee26d,20biia,small
68fa690345a80624225ee26d,20,small
68fa6c2b908c746213d413d0,8b,intermediate
68fa6c2b908c746213d413d0,8,small
68fa6c2b908c746213d413d0,20ai,cultivation
68fa6c2b908c746213d413d0,20,small
68fa75acc5490545c4614501,8c,small
68fa75acc5490545c4614501,20biib,intermediate
68fa75acc5490545c4614501,20,small
68fa777d5079fe1519ae80ff,27,small
68fa77e4908c7426d5d44d16,27,small
68fb94d884ec640f16c1293a,8c,small
68fb94d884ec640f16c1293a,20biia,small
68fb94d884ec640f16c1293a,20,small
68fba6723762f799142caae4,8c,small
68fba6723762f799142caae4,20biia,small
68fba6723762f799142caae4,20,small
68fba6723762f799142caae4,27b,small
68fba6723762f799142caae4,27,small
68fbba8b3762f722b92d78e3,8c,small
68fbba8b3762f722b92d78e3,20biia,small
68fbba8b3762f722b92d78e3,20,small
68fbba8b3762f722b92d78e3,27b,small
68fbba8b3762f722b92d78e3,27,small
68fbc3a93762f724392dab92,8c,small
68fbc3a93762f724392dab92,20ai,cultivation
68fbc3a93762f724392dab92,20,small
68fbc3a93762f724392dab92,27b,small
68fbc3a93762f724392dab92,27,small
68fc604fa9ebd2035f7d90ce,27,small
68fc7ddfd444d44fab10ba96,8c,small
68fc7ddfd444d44fab10ba96,27b,small
68fc7ddfd444d44fab10ba96,27,small
68fc83c193f3c62166545e6a,8c,small
68fc83c193f3c62166545e6a,20biib,intermediate
68fc83c193f3c62166545e6a,20,small
68fcb213a9ebd236f38b1a35,8c,small
68fcb213a9ebd236f38b1a35,20biia,small
68fcb213a9ebd236f38b1a35,20,small
68fd2a2c74b9e31b4643074b,8c,small
68fd2a2c74b9e31b4643074b,27b,small
68fd2a2c74b9e31b4643074b,27,small
68fe216c197d4f1d68f56a28,8c,small
68fe216c197d4f1d68f56a28,20biia,small
68fe216c197d4f1d68f56a28,20,small
68fe216c197d4f1d68f56a28,27b,small
68fe216c197d4f1d68f56a28,27,small
68fe3e45197d4f0a66f68935,20biia,small
68fe3e45197d4f0a66f68935,20,small
68fe3e45197d4f0a66f68935,27,small
68fe4040d444d4dc3e33f162,8b,intermediate
68fe4040d444d4dc3e33f162,8,small
68fe4040d444d4dc3e33f162,20bi,intermediate
68fe4040d444d4dc3e33f162,20,small
68fe44a684ec647396ebc5b0,8c,small
68fe44a684ec647396ebc5b0,20iia,small
68fe44a684ec647396ebc5b0,20,small
68fe44a684ec647396ebc5b0,27b,small
68fe44a684ec647396ebc5b0,27,small
68fe474c93f3c6e2316d6c8e,8c,small
68fe474c93f3c6e2316d6c8e,20biia,small
68fe474c93f3c6e2316d6c8e,20,small
68fe6a33f14e38075fb1a3dd,8c,small
68fe6a33f14e38075fb1a3dd,20biia,small
68fe6a33f14e38075fb1a3dd,20,small
68fe6a33f14e38075fb1a3dd,22b,intermediate
68fe6a33f14e38075fb1a3dd,22,small
68fe7ca9197d4f3b04f76d92,8c,small
68fe7ca9197d4f3b04f76d92,20biib,intermediate
68fe7ca9197d4f3b04f76d92,20,small
68fe7ca9197d4f3b04f76d92,29,small
68fecd6f24d5c615e18a1963,8c,small
68fecd6f24d5c615e18a1963,22c,commercial
68fecd6f24d5c615e18a1963,22,small
68fecd6f24d5c615e18a1963,27a,small
68fecd6f24d5c615e18a1963,29,small
68fed67d197d4f7526fb28e5,8c,small
68fed67d197d4f7526fb28e5,27b,small
68fed67d197d4f7526fb28e5,27,small
68fee43a24d5c61b228a4a1b,8c,small
68fee43a24d5c61b228a4a1b,20biia,small
68fee43a24d5c61b228a4a1b,20,small
68fee43a24d5c61b228a4a1b,27b,small
68fee43a24d5c61b228a4a1b,27,small
68fee85993f3c63487719636,8b,intermediate
68fee85993f3c63487719636,8,small
68fee85993f3c63487719636,20ai,cultivation
68fee85993f3c63487719636,20,small
68ff7d11240e767853872763,8c,small
68ff7d11240e767853872763,20biia,small
68ff7d11240e767853872763,20,small
68ff7d11240e767853872763,27b,small
68ff7d11240e767853872763,27,small
68ff86493762f7a3407646ad,8c,small
68ff86493762f7a3407646ad,20biia,small
68ff86493762f7a3407646ad,20,small
68ff8b0ed10c358694f8066d,8c,small
68ff8b0ed10c358694f8066d,20biia,small
68ff8b0ed10c358694f8066d,20,small
68ff8b0ed10c358694f8066d,27b,small
68ff8b0ed10c358694f8066d,27,small
68ff9bd6197d4f4d2117aab5,8c,small
68ff9bd6197d4f4d2117aab5,20biia,small
68ff9bd6197d4f4d2117aab5,20,small
68ffcf4f240e769f5a89440c,8c,small
68ffcf4f240e769f5a89440c,22c,commercial
68ffcf4f240e769f5a89440c,22,small
68ffcf4f240e769f5a89440c,29,small
69005334d10c3565d5007851,8c,small
69005334d10c3565d5007851,20biia,small
69005334d10c3565d5007851,20,small
69005612197d4f56111fce1f,8c,small
69005612197d4f56111fce1f,27,small
690078f8197d4f0ec629aef1,8c,small
690078f8197d4f0ec629aef1,20biic,commercial
690078f8197d4f0ec629aef1,20,small
690078f8197d4f0ec629aef1,27b,small
690078f8197d4f0ec629aef1,27,small
6900bcfdd10c35736e13fc3f,8c,small
6900bcfdd10c35736e13fc3f,20biia,small
6900bcfdd10c35736e13fc3f,20,small
6900d7d7d10c350fa716feaf,8c,small
6900d7d7d10c350fa716feaf,27b,small
6900d7d7d10c350fa716feaf,27,small
6900f6943762f772bb902aa2,109,small
6900f6943762f772bb902aa2,27b,small
6900f6943762f772bb902aa2,27,small
6901001293f3c65e44a8931b,8c,small
6901001293f3c65e44a8931b,20biia,small
6901001293f3c65e44a8931b,20,small
69010717d444d41a1b7878ac,20biia,small
69010717d444d41a1b7878ac,20,small
69010717d444d41a1b7878ac,8c,small
69015fc7f14e38822cec02f7,8c,small
69015fc7f14e38822cec02f7,20biib,intermediate
69015fc7f14e38822cec02f7,20,small
69018bdff14e38d9f1ec6619,8c,small
69018bdff14e38d9f1ec6619,20biia,small
69018bdff14e38d9f1ec6619,20,small
69019c653762f7659395509a,8c,small
69019c653762f7659395509a,20biia,small
69019c653762f7659395509a,20,small
6902095ed444d492d59d6593,8c,small
6902095ed444d492d59d6593,20biia,small
6902095ed444d492d59d6593,20,small
6902095ed444d492d59d6593,27b,small
6902095ed444d492d59d6593,27,small
690224b2d444d42d5ba0daba,8b,intermediate
690224b2d444d42d5ba0daba,8,small
690224b2d444d42d5ba0daba,20bi,intermediate
690224b2d444d42d5ba0daba,20,small
6902514a197d4f1699602d87,8c,small
6902514a197d4f1699602d87,20biib,intermediate
6902514a197d4f1699602d87,20,small
690258993762f75f11b2a8d3,8c,small
690258993762f75f11b2a8d3,20biib,intermediate
690258993762f75f11b2a8d3,20,small
690258993762f75f11b2a8d3,27a,small
690258993762f75f11b2a8d3,27,small
6903269824d5c61038041c35,8c,small
6903269824d5c61038041c35,20biia,small
6903269824d5c61038041c35,20,small
69033d74197d4f30be71a404,8c,small
69033d74197d4f30be71a404,20biib,intermediate
69033d74197d4f30be71a404,20,small
69036144240e76e847e52862,8c,small
69036144240e76e847e52862,20biia,small
69036144240e76e847e52862,20,small
6903623c240e76ddcde552af,8c,small
6903623c240e76ddcde552af,20biia,small
6903623c240e76ddcde552af,20,small
